fileName,modelIsValidBPMN,modelTNT,modelTNCS,modelTNA,modelTNDO,modelTNG,modelTNEE,modelTNIE,modelTNSE,modelTNE,modelTNSF,modelNP,modelNL,modelCLA,modelCLP,modelPDOPin,modelPDOPout,modelPDOTOut,modelPLT,tapeGU,tapeALU,tapeRLU,tapeLUB,tapeAvgLUB,tapeDI,tapeDD,tapeAvgDI,tapeAvgDD,tapeMI,tapeMD,tapeAvgMI,tapeAvgMD,tapeExecutionTimeMs
05127.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.34001799998805
05128.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.632238999940455
05129.bpmn,false,6,0,0,0,3,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.686282000038773
05130.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,30.69795299996622
05131.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.03135500010103
05132.bpmn,false,4,0,0,0,1,2,1,1,1,8,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,10.973013000097126
05133.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.30106500000693
05134.bpmn,false,4,0,0,0,1,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,5.98371999990195
05135.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.248355000047013
05136.bpmn,false,24,0,0,5,6,9,2,2,4,43,3,9,0,2.3333333333333335,0.4,0.6,0.125,0,0,0,,,0,,,0,0,,,0,0,30.289385000010952
05137.bpmn,false,34,0,0,0,8,11,5,5,4,57,8,3,0,1.625,0,0,0,0,0,0,,,0,,,0,0,,,0,0,47.56264599994756
05138.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,48.02027199999429
05139.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,26.163615999976173
05140.bpmn,false,2,0,5,0,2,1,0,0,1,9,0,0,0.5555555555555556,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,22.090649999910966
05141.bpmn,false,22,0,0,0,4,4,3,3,1,29,2,2,0,2.5,0,0,0,0,223,111.5,"0.273542600896861,0.726457399103139","-0.226457399103139,0.226457399103139",0,"0,0","0,0",0,0,"1,1","1,1",1,1,24.054640999995172
05142.bpmn,false,9,0,0,0,2,2,3,3,2,21,2,3,0,3,0,0,0,0,137,68.5,"0.6058394160583942,0.39416058394160586","0.1058394160583942,-0.10583941605839414",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,17.278629999840632
05143.bpmn,false,15,0,0,0,4,3,1,1,1,22,3,3,0,1,0,0,0,0,0,0,,,0,,,0,0,,,0,0,18.060877000214532
05144.bpmn,false,17,0,1,3,9,4,0,0,3,37,4,2,0.02702702702702703,0.25,0.6666666666666666,0,0,2,0,0,,,0,,,0,0,,,0,0,34.05623500002548
05145.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,47.55143600003794
05146.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,17.25576200010255
05147.bpmn,false,5,0,0,0,1,2,0,0,2,8,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.197501999791712
05148.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,18.78875800012611
05149.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,27.460681999800727
05150.bpmn,false,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,19.1026379999239
05151.bpmn,false,11,0,0,0,0,0,0,0,1,12,4,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,11.002355000004172
05152.bpmn,false,5,0,0,0,1,0,0,0,1,6,1,3,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.224118999904022
05153.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,21.180521999951452
05154.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,15.732084000017494
05155.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,45.345558000029996
05156.bpmn,false,54,0,0,22,14,10,3,3,12,93,8,8,0,2.375,0,1,0.4074074074074074,0,0,0,,,0,,,0,0,,,0,0,77.58167200000025
05157.bpmn,false,54,0,0,22,14,10,3,3,12,93,8,8,0,2.375,0,1,0.4074074074074074,0,0,0,,,0,,,0,0,,,0,0,72.89378800010309
05158.bpmn,false,54,0,0,22,14,10,3,3,12,93,8,8,0,2.375,0,1,0.4074074074074074,0,0,0,,,0,,,0,0,,,0,0,68.18964300001971
05159.bpmn,false,1,0,4,0,0,1,4,4,1,10,0,0,0.4,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.435057000024244
05160.bpmn,false,2,0,4,0,0,1,5,5,1,11,0,0,0.36363636363636365,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.55141600011848
05161.bpmn,false,2,0,2,0,0,1,1,1,1,5,0,0,0.4,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.687065000180155
05162.bpmn,false,4,0,1,0,0,1,3,3,1,8,0,0,0.125,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,9.485083000035957
05163.bpmn,false,2,0,5,0,0,1,4,4,1,11,0,0,0.45454545454545453,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,23.146662999875844
05164.bpmn,false,1,0,12,0,1,5,0,0,1,26,0,0,0.46153846153846156,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,17.451983999926597
05165.bpmn,false,16,0,0,0,4,1,0,0,1,25,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,17.225760999834165
05166.bpmn,false,3,0,6,0,4,1,0,0,1,28,0,0,0.21428571428571427,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,25.976259999908507
05167.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.00299599999562
05168.bpmn,false,10,0,0,0,1,2,0,0,1,10,1,3,0,3,0,0,0,0,106,106,1,0,0,0,0,0,0,1,1,1,1,12.551144999917597
05169.bpmn,false,25,0,0,3,2,2,0,0,1,20,1,6,0,9,0,1,0.12,0,230,230,1,0,0,0,0,0,0,1,1,1,1,38.280473000137135
05170.bpmn,false,5,0,0,0,3,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.537786999950185
05171.bpmn,false,13,0,0,0,3,3,0,0,1,16,1,2,0,5,0,0,0,0,154,154,1,0,0,0,0,0,0,1,1,1,1,17.357354999985546
05172.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,37.7763280000072
05173.bpmn,false,1,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.341630999930203
05174.bpmn,false,9,0,0,0,2,1,1,1,1,13,3,4,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,11.846034999936819
05175.bpmn,false,3,0,0,1,1,2,0,0,1,5,1,0,0,0,0,1,0.3333333333333333,0,0,0,,,0,,,0,0,,,0,0,7.340258999960497
05176.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,24.372873000102118
05177.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,28.010937999933958
05178.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,125,62.5,"0.568,0.432","0.06799999999999995,-0.068",-2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.02214500005357
05179.bpmn,false,7,0,0,0,0,2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,20.34966000006534
05180.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,26.26318999985233
05181.bpmn,false,5,0,0,0,1,1,0,0,1,8,1,1,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.664365000091493
05182.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,28.73146399995312
05183.bpmn,false,8,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.025838000001386
05184.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,10.881612000055611
05185.bpmn,false,13,1,1,0,4,2,0,0,6,20,4,8,0.05,1.5,0,0,0,8,186,46.5,"0.3387096774193548,0.3225806451612903,0.0967741935483871,0.24193548387096775","0.08870967741935482,0.07258064516129031,-0.1532258064516129,-0.008064516129032251",-6.938893903907228e-18,"0,0,0,0","0,0,0,0",0,0,"2,1,1,2","2,1,1,2",1.5,1.5,16.500573000172153
05186.bpmn,false,13,1,1,0,4,2,0,0,6,20,4,8,0.05,1.5,0,0,0,8,186,46.5,"0.3387096774193548,0.3225806451612903,0.0967741935483871,0.24193548387096775","0.08870967741935482,0.07258064516129031,-0.1532258064516129,-0.008064516129032251",-6.938893903907228e-18,"0,0,0,0","0,0,0,0",0,0,"2,1,1,2","2,1,1,2",1.5,1.5,29.30925599997863
05187.bpmn,false,9,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.500186000019312
05188.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,11.70012199995108
05189.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,17.82085100002587
05190.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,35.471185999922454
05191.bpmn,false,10,0,0,0,3,1,0,0,1,19,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,18.4648570001591
05192.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.6784040001221
05193.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,10.97931700013578
05194.bpmn,false,5,2,2,0,0,1,0,0,2,5,1,3,0.4,0,0,0,0,1.5,0,0,,,0,,,0,0,,,0,0,10.698166999965906
05195.bpmn,false,3,0,1,0,0,0,0,0,0,3,0,0,0.3333333333333333,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,3.6658279998227954
05196.bpmn,false,4,3,4,0,2,1,0,0,2,11,5,4,0.36363636363636365,1.4,0,0,0,1,0,0,,,0,,,0,0,,,0,0,20.240676999790594
05197.bpmn,false,4,0,0,0,0,0,0,0,1,3,2,5,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,4.46943200007081
05198.bpmn,false,7,0,0,0,0,0,1,1,1,8,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.022059000097215
05199.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,13.178589999908581
05200.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.27012199978344
05201.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,27.465247000101954
05202.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,26.090552000096068
05203.bpmn,false,6,0,0,0,1,0,1,1,1,7,2,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.177328999852762
05204.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,28.53232100000605
05205.bpmn,false,10,0,0,0,3,1,0,0,1,17,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,16.960273999953642
05206.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.70287199993618
05207.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,31.420086999889463
05208.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,28.30300799990073
05209.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,37.243038000073284
05210.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.168394000036642
05211.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,10.533687999937683
05212.bpmn,false,6,0,0,0,1,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.608070999849588
05213.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,12.733174999943003
05214.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.553859999869019
05215.bpmn,false,8,0,0,5,0,3,1,1,3,11,2,0,0,0.5,1,0,0,0,99,49.5,"0.15151515151515152,0.8484848484848485","-0.3484848484848485,0.3484848484848485",0,"0,0","0,0",0,0,"1,0","0,1",0.5,0.5,25.021238999906927
05216.bpmn,false,5,0,0,0,1,1,1,1,2,5,2,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.55768599989824
05217.bpmn,true,5,0,0,0,2,1,0,0,1,9,1,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.760802999837324
05218.bpmn,false,4,0,0,2,0,1,0,0,1,5,3,0,0,0,0,1,0.5,0,0,0,,,0,,,0,0,,,0,0,10.469592000124976
05219.bpmn,false,5,0,0,2,0,2,5,5,1,8,1,3,0,1,0.5,0.5,0.2,0,87,87,1,0,0,0,0,0,0,1,1,1,1,11.513442999916151
05220.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,48.33110499987379
05221.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.59329800005071
05222.bpmn,false,4,0,0,0,1,2,0,0,1,6,1,2,0,1,0,0,0,0,58,58,1,0,0,0,0,0,0,1,1,1,1,14.470736999996006
05223.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,24.34075400000438
05224.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,29.049705000128597
05225.bpmn,false,6,0,0,0,0,1,0,0,1,8,2,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.390642000129446
05226.bpmn,false,3,0,1,0,0,1,0,0,1,7,3,0,0.14285714285714285,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,8.464870000025257
05227.bpmn,false,8,2,2,0,0,1,0,0,1,11,1,1,0.18181818181818182,0,0,0,0,0.5,0,0,,,0,,,0,0,,,0,0,21.450764999957755
05228.bpmn,false,4,0,1,0,0,1,0,0,1,5,3,0,0.2,0.3333333333333333,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.491686000023037
05229.bpmn,false,7,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,9.758079000050202
05230.bpmn,false,7,0,0,0,0,1,0,0,1,8,1,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,9.268982000183314
05231.bpmn,false,7,0,0,0,1,2,0,0,1,7,1,2,0,3,0,0,0,0,79,79,1,0,0,0,0,0,0,1,1,1,1,10.130700000096112
05232.bpmn,false,6,0,0,0,0,1,1,1,1,7,1,0,0,1,0,0,0,0,57,57,1,0,0,0,0,0,0,1,1,1,1,8.615937000140548
05233.bpmn,false,11,0,0,1,1,2,0,0,2,8,1,3,0,7,0,1,0.09090909090909091,0,110,110,1,0,0,0,0,0,0,1,1,1,1,26.61207599984482
05234.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,10.938971000025049
05235.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,11.203867000062019
05236.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.2067809998989105
05237.bpmn,false,12,0,0,6,0,4,1,1,4,16,2,0,0,0.5,1,0,0,0,140,70,"0.45,0.55","-0.04999999999999999,0.050000000000000044",2.7755575615628914e-17,"0,0","0,0",0,0,"1,0","0,1",0.5,0.5,29.161579000065103
05238.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.135467000072822
05239.bpmn,false,0,0,5,0,1,1,0,0,1,7,1,2,0.7142857142857143,0,0,0,0,0.4,0,0,,,0,,,0,0,,,0,0,7.607862000120804
05240.bpmn,false,15,0,0,0,0,0,0,0,0,13,5,0,0,0.4,0,0,0,0,129,25.8,"0.046511627906976744,0.3488372093023256,0.37209302325581395,0.11627906976744186,0.11627906976744186","-0.15348837209302327,0.14883720930232558,0.17209302325581394,-0.08372093023255815,-0.08372093023255815",-1.1102230246251566e-17,"0,0,0,0,0","0,0,0,0,0",0,0,"0,1,1,0,0","0,1,1,0,0",0.4,0.4,11.960142000112683
05241.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,27.386836000019684
05242.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.244754999876022
05243.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.262393000070006
05244.bpmn,false,9,0,0,1,2,2,3,3,2,18,2,3,0,3,0,1,0.1111111111111111,0,123,61.5,"0.5609756097560976,0.43902439024390244","0.060975609756097615,-0.06097560975609756",2.7755575615628914e-17,"0,0","0,0",0,0,"1,1","1,1",1,1,16.473162000067532
05245.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.332272999919951
05246.bpmn,false,8,0,0,0,0,2,0,0,2,10,2,0,0,2,0,0,0,0,94,47,"0.5,0.5","0,0",0,"0,0","0,0",0,0,"1,1","1,1",1,1,10.014602000126615
05247.bpmn,false,10,0,0,1,2,3,3,3,3,20,3,3,0,2.3333333333333335,0,1,0.1,0,143,47.666666666666664,"0.4825174825174825,0.3776223776223776,0.13986013986013987","0.14918414918414918,0.04428904428904429,-0.19347319347319344",9.25185853854297e-18,"0,0,0","0,0,0",0,0,"1,1,1","2,1,0",1,1,18.483862000051886
05248.bpmn,false,14,0,0,0,0,1,0,0,1,20,1,1,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,12.924204000039026
05249.bpmn,false,6,0,0,0,0,1,0,0,1,8,1,1,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.493278000038117
05250.bpmn,false,4,0,0,0,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,6.855322999879718
05251.bpmn,false,17,0,0,3,9,4,0,0,3,37,3,2,0,0.3333333333333333,0.6666666666666666,0,0,0,267,89,"0.6928838951310862,0.23220973782771537,0.0749063670411985","0.35955056179775285,-0.10112359550561795,-0.2584269662921348",3.700743415417188e-17,"0,0,0","0,0,0",0,0,"0,1,0","0,0,1",0.3333333333333333,0.3333333333333333,28.56438500015065
05252.bpmn,false,14,0,0,0,3,3,8,8,4,16,1,4,0,16,0,0,0,0,170,170,1,0,0,0,0,0,0,1,1,1,1,44.35364800016396
05253.bpmn,false,4,0,0,0,1,4,0,0,1,7,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,,,0,0,7.661382999969646
05254.bpmn,false,0,0,5,0,1,1,0,0,1,7,1,1,0.7142857142857143,0,0,0,0,0.2,0,0,,,0,,,0,0,,,0,0,9.505857999902219
